timestamp,open,high,low,close
2019-08-12 01:35:00,105.547,105.563,105.5,105.548
2019-08-12 01:30:00,105.491,105.564,105.45,105.549
2019-08-12 01:25:00,105.468,105.505,105.45,105.493
2019-08-12 01:20:00,105.464,105.474,105.42,105.466
2019-08-12 01:15:00,105.45,105.505,105.4,105.463
2019-08-12 01:10:00,105.445,105.456,105.4,105.45
2019-08-12 01:05:00,105.44,105.446,105.39,105.445
2019-08-12 01:00:00,105.408,105.456,105.38,105.441
2019-08-12 00:55:00,105.412,105.42,105.37,105.402
2019-08-12 00:50:00,105.409,105.435,105.39,105.414
2019-08-12 00:45:00,105.464,105.465,105.37,105.409
2019-08-12 00:40:00,105.455,105.47,105.43,105.461
2019-08-12 00:35:00,105.442,105.46,105.41,105.455
2019-08-12 00:30:00,105.475,105.475,105.41,105.44
2019-08-12 00:25:00,105.486,105.49,105.42,105.472
2019-08-12 00:20:00,105.451,105.487,105.41,105.486
2019-08-12 00:15:00,105.412,105.457,105.39,105.451
2019-08-12 00:10:00,105.413,105.443,105.38,105.412
2019-08-12 00:05:00,105.42,105.45,105.38,105.411
2019-08-12 00:00:00,105.389,105.432,105.34,105.428
2019-08-11 23:55:00,105.377,105.411,105.33,105.387
2019-08-11 23:50:00,105.417,105.417,105.34,105.377
2019-08-11 23:45:00,105.371,105.456,105.35,105.42
2019-08-11 23:40:00,105.417,105.432,105.34,105.371
2019-08-11 23:35:00,105.327,105.461,105.31,105.417
2019-08-11 23:30:00,105.48,105.482,105.28,105.327
2019-08-11 23:25:00,105.523,105.53,105.45,105.48
2019-08-11 23:20:00,105.556,105.56,105.49,105.525
2019-08-11 23:15:00,105.58,105.586,105.53,105.558
2019-08-11 23:10:00,105.557,105.585,105.52,105.579
2019-08-11 23:05:00,105.607,105.613,105.53,105.559
2019-08-11 23:00:00,105.628,105.634,105.58,105.607
2019-08-11 22:55:00,105.631,105.633,105.59,105.625
2019-08-11 22:50:00,105.639,105.641,105.6,105.631
2019-08-11 22:45:00,105.647,105.65,105.6,105.64
2019-08-11 22:40:00,105.62,105.65,105.57,105.645
2019-08-11 22:35:00,105.612,105.63,105.58,105.616
2019-08-11 22:30:00,105.634,105.643,105.58,105.615
2019-08-11 22:25:00,105.638,105.645,105.6,105.636
2019-08-11 22:20:00,105.657,105.66,105.61,105.636
2019-08-11 22:15:00,105.679,105.681,105.62,105.66
2019-08-11 22:10:00,105.677,105.691,105.63,105.678
2019-08-11 22:05:00,105.679,105.69,105.65,105.677
2019-08-11 22:00:00,105.61,105.691,105.6,105.679
2019-08-11 21:55:00,105.6,105.63,105.578,105.612
2019-08-11 21:50:00,105.641,105.65,105.576,105.6
2019-08-11 21:45:00,105.609,105.66,105.608,105.637
2019-08-11 21:40:00,105.6,105.64,105.596,105.608
2019-08-11 21:35:00,105.61,105.616,105.572,105.597
2019-08-11 21:30:00,105.567,105.62,105.56,105.597
2019-08-11 21:25:00,105.54,105.61,105.53,105.587
2019-08-11 21:20:00,105.58,105.58,105.528,105.54
2019-08-11 21:15:00,105.532,105.59,105.522,105.527
2019-08-11 21:10:00,105.551,105.56,105.521,105.531
2019-08-11 21:05:00,105.565,105.59,105.52,105.523
2019-08-11 21:00:00,105.532,105.63,105.517,105.6
2019-08-11 20:55:00,105.58,105.61,105.56,105.56
2019-08-11 20:50:00,105.58,105.58,105.58,105.58
2019-08-11 20:45:00,105.61,105.61,105.58,105.58
2019-08-11 20:40:00,105.58,105.63,105.58,105.58
2019-08-11 20:35:00,105.58,105.58,105.58,105.58
2019-08-11 20:30:00,105.58,105.62,105.58,105.58
2019-08-11 20:25:00,105.58,105.61,105.58,105.61
2019-08-11 20:20:00,105.58,105.59,105.58,105.58
2019-08-11 20:15:00,105.58,105.62,105.58,105.58
2019-08-11 20:10:00,105.6,105.63,105.58,105.62
2019-08-11 20:05:00,105.59,105.61,105.58,105.58
2019-08-11 20:00:00,105.63,105.67,105.59,105.67
2019-08-11 19:55:00,105.59,105.67,105.59,105.67
2019-08-11 19:50:00,105.59,105.59,105.59,105.59
2019-08-11 19:45:00,105.59,105.67,105.59,105.59
2019-08-11 19:40:00,105.59,105.59,105.59,105.59
2019-08-11 19:35:00,105.59,105.66,105.59,105.59
2019-08-11 19:30:00,105.59,105.65,105.59,105.59
2019-08-11 19:25:00,105.56,105.66,105.56,105.66
2019-08-11 19:20:00,105.62,105.68,105.56,105.56
2019-08-11 19:15:00,105.65,105.7,105.56,105.64
2019-08-11 19:10:00,105.67,105.67,105.51,105.59
2019-08-11 19:05:00,105.53,105.59,105.52,105.53
2019-08-11 19:00:00,105.57,105.57,105.57,105.57
2019-08-11 18:55:00,105.66,105.66,105.66,105.66
2019-08-11 18:50:00,105.66,105.66,105.66,105.66
2019-08-11 18:45:00,105.66,105.66,105.66,105.66
2019-08-11 18:40:00,105.66,105.66,105.66,105.66
2019-08-11 18:35:00,105.66,105.66,105.66,105.66
2019-08-11 18:30:00,105.66,105.66,105.66,105.66
2019-08-11 18:25:00,105.66,105.66,105.66,105.66
2019-08-11 18:20:00,105.66,105.66,105.66,105.66
2019-08-11 18:15:00,105.66,105.66,105.66,105.66
2019-08-11 18:10:00,105.66,105.66,105.66,105.66
2019-08-11 18:05:00,105.66,105.66,105.66,105.66
2019-08-11 18:00:00,105.66,105.66,105.66,105.66
2019-08-11 17:55:00,105.66,105.66,105.66,105.66
2019-08-11 17:50:00,105.66,105.66,105.66,105.66
2019-08-11 17:45:00,105.66,105.66,105.66,105.66
2019-08-11 17:40:00,105.66,105.66,105.66,105.66
2019-08-11 17:35:00,105.66,105.66,105.66,105.66
2019-08-11 17:30:00,105.66,105.66,105.66,105.66
2019-08-11 17:25:00,105.66,105.66,105.66,105.66
2019-08-11 17:20:00,105.66,105.66,105.66,105.66
2019-08-11 17:15:00,105.66,105.66,105.66,105.66
2019-08-11 17:10:00,105.66,105.66,105.66,105.66
2019-08-11 17:05:00,105.66,105.66,105.66,105.66
2019-08-11 17:00:00,105.66,105.66,105.66,105.66
2019-08-11 16:55:00,105.66,105.66,105.66,105.66
2019-08-11 16:50:00,105.66,105.66,105.66,105.66
2019-08-11 16:45:00,105.66,105.66,105.66,105.66
2019-08-11 16:40:00,105.66,105.66,105.66,105.66
2019-08-11 16:35:00,105.66,105.66,105.66,105.66
2019-08-11 16:30:00,105.66,105.66,105.66,105.66
2019-08-11 16:25:00,105.66,105.66,105.66,105.66
2019-08-11 16:20:00,105.66,105.66,105.66,105.66
2019-08-11 16:15:00,105.66,105.66,105.66,105.66
2019-08-11 16:10:00,105.66,105.66,105.66,105.66
2019-08-11 16:05:00,105.66,105.66,105.66,105.66
2019-08-11 16:00:00,105.66,105.66,105.66,105.66
2019-08-11 15:55:00,105.66,105.66,105.66,105.66
2019-08-11 15:50:00,105.66,105.66,105.66,105.66
2019-08-11 15:45:00,105.66,105.66,105.66,105.66
2019-08-11 15:40:00,105.66,105.66,105.66,105.66
2019-08-11 15:35:00,105.66,105.66,105.66,105.66
2019-08-11 15:30:00,105.66,105.66,105.66,105.66
2019-08-11 15:25:00,105.66,105.66,105.66,105.66
2019-08-11 15:20:00,105.66,105.66,105.66,105.66
2019-08-11 15:15:00,105.66,105.66,105.66,105.66
2019-08-11 15:10:00,105.66,105.66,105.66,105.66
2019-08-11 15:05:00,105.66,105.66,105.66,105.66
2019-08-11 15:00:00,105.66,105.66,105.66,105.66
2019-08-11 14:55:00,105.66,105.66,105.66,105.66
2019-08-11 14:50:00,105.66,105.66,105.66,105.66
2019-08-11 14:45:00,105.66,105.66,105.66,105.66
2019-08-11 14:40:00,105.66,105.66,105.66,105.66
2019-08-11 14:35:00,105.66,105.66,105.66,105.66
2019-08-11 14:30:00,105.66,105.66,105.66,105.66
2019-08-11 14:25:00,105.66,105.66,105.66,105.66
2019-08-11 14:20:00,105.66,105.66,105.66,105.66
2019-08-11 14:15:00,105.66,105.66,105.66,105.66
2019-08-11 14:10:00,105.66,105.66,105.66,105.66
2019-08-11 14:05:00,105.66,105.66,105.66,105.66
2019-08-11 14:00:00,105.66,105.66,105.66,105.66
2019-08-11 13:55:00,105.66,105.66,105.66,105.66
2019-08-11 13:50:00,105.66,105.66,105.66,105.66
2019-08-11 13:45:00,105.66,105.66,105.66,105.66
2019-08-11 13:40:00,105.66,105.66,105.66,105.66
2019-08-11 13:35:00,105.66,105.66,105.66,105.66
2019-08-11 13:30:00,105.66,105.66,105.66,105.66
2019-08-11 13:25:00,105.66,105.66,105.66,105.66
2019-08-11 13:20:00,105.66,105.66,105.66,105.66
2019-08-11 13:15:00,105.66,105.66,105.66,105.66
2019-08-11 13:10:00,105.66,105.66,105.66,105.66
2019-08-11 13:05:00,105.66,105.66,105.66,105.66
2019-08-11 13:00:00,105.66,105.66,105.66,105.66
2019-08-11 12:55:00,105.66,105.66,105.66,105.66
2019-08-11 12:50:00,105.66,105.66,105.66,105.66
2019-08-11 12:45:00,105.66,105.66,105.66,105.66
2019-08-11 12:40:00,105.66,105.66,105.66,105.66
2019-08-11 12:35:00,105.66,105.66,105.66,105.66
2019-08-11 12:30:00,105.66,105.66,105.66,105.66
2019-08-11 12:25:00,105.66,105.66,105.66,105.66
2019-08-11 12:20:00,105.66,105.66,105.66,105.66
2019-08-11 12:15:00,105.66,105.66,105.66,105.66
2019-08-11 12:10:00,105.66,105.66,105.66,105.66
2019-08-11 12:05:00,105.66,105.66,105.66,105.66
2019-08-11 12:00:00,105.66,105.66,105.66,105.66
2019-08-11 11:55:00,105.66,105.66,105.66,105.66
2019-08-11 11:50:00,105.66,105.66,105.66,105.66
2019-08-11 11:45:00,105.66,105.66,105.66,105.66
2019-08-11 11:40:00,105.66,105.66,105.66,105.66
2019-08-11 11:35:00,105.66,105.66,105.66,105.66
2019-08-11 11:30:00,105.66,105.66,105.66,105.66
2019-08-11 11:25:00,105.66,105.66,105.66,105.66
2019-08-11 11:20:00,105.66,105.66,105.66,105.66
2019-08-11 11:15:00,105.66,105.66,105.66,105.66
2019-08-11 11:10:00,105.66,105.66,105.66,105.66
2019-08-11 11:05:00,105.66,105.66,105.66,105.66
2019-08-11 11:00:00,105.66,105.66,105.66,105.66
2019-08-11 10:55:00,105.66,105.66,105.66,105.66
2019-08-11 10:50:00,105.66,105.66,105.66,105.66
2019-08-11 10:45:00,105.66,105.66,105.66,105.66
2019-08-11 10:40:00,105.66,105.66,105.66,105.66
2019-08-11 10:35:00,105.66,105.66,105.66,105.66
2019-08-11 10:30:00,105.66,105.66,105.66,105.66
2019-08-11 10:25:00,105.66,105.66,105.66,105.66
2019-08-11 10:20:00,105.66,105.66,105.66,105.66
2019-08-11 10:15:00,105.66,105.66,105.66,105.66
2019-08-11 10:10:00,105.66,105.66,105.66,105.66
2019-08-11 10:05:00,105.66,105.66,105.66,105.66
2019-08-11 10:00:00,105.66,105.66,105.66,105.66
2019-08-11 09:55:00,105.66,105.66,105.66,105.66
2019-08-11 09:50:00,105.66,105.66,105.66,105.66
2019-08-11 09:45:00,105.66,105.66,105.66,105.66
2019-08-11 09:40:00,105.66,105.66,105.66,105.66
2019-08-11 09:35:00,105.66,105.66,105.66,105.66
2019-08-11 09:30:00,105.66,105.66,105.66,105.66
2019-08-11 09:25:00,105.66,105.66,105.66,105.66
2019-08-11 09:20:00,105.66,105.66,105.66,105.66
2019-08-11 09:15:00,105.66,105.66,105.66,105.66
2019-08-11 09:10:00,105.66,105.66,105.66,105.66
2019-08-11 09:05:00,105.66,105.66,105.66,105.66
2019-08-11 09:00:00,105.66,105.66,105.66,105.66
2019-08-11 08:55:00,105.66,105.66,105.66,105.66
2019-08-11 08:50:00,105.66,105.66,105.66,105.66
2019-08-11 08:45:00,105.66,105.66,105.66,105.66
2019-08-11 08:40:00,105.66,105.66,105.66,105.66
2019-08-11 08:35:00,105.66,105.66,105.66,105.66
2019-08-11 08:30:00,105.66,105.66,105.66,105.66
2019-08-11 08:25:00,105.66,105.66,105.66,105.66
2019-08-11 08:20:00,105.66,105.66,105.66,105.66
2019-08-11 08:15:00,105.66,105.66,105.66,105.66
2019-08-11 08:10:00,105.66,105.66,105.66,105.66
2019-08-11 08:05:00,105.66,105.66,105.66,105.66
2019-08-11 08:00:00,105.66,105.66,105.66,105.66
2019-08-11 07:55:00,105.66,105.66,105.66,105.66
2019-08-11 07:50:00,105.66,105.66,105.66,105.66
2019-08-11 07:45:00,105.66,105.66,105.66,105.66
2019-08-11 07:40:00,105.66,105.66,105.66,105.66
2019-08-11 07:35:00,105.66,105.66,105.66,105.66
2019-08-11 07:30:00,105.66,105.66,105.66,105.66
2019-08-11 07:25:00,105.66,105.66,105.66,105.66
2019-08-11 07:20:00,105.66,105.66,105.66,105.66
2019-08-11 07:15:00,105.66,105.66,105.66,105.66
2019-08-11 07:10:00,105.66,105.66,105.66,105.66
2019-08-11 07:05:00,105.66,105.66,105.66,105.66
2019-08-11 07:00:00,105.66,105.66,105.66,105.66
2019-08-11 06:55:00,105.66,105.66,105.66,105.66
2019-08-11 06:50:00,105.66,105.66,105.66,105.66
2019-08-11 06:45:00,105.66,105.66,105.66,105.66
2019-08-11 06:40:00,105.66,105.66,105.66,105.66
2019-08-11 06:35:00,105.66,105.66,105.66,105.66
2019-08-11 06:30:00,105.66,105.66,105.66,105.66
2019-08-11 06:25:00,105.66,105.66,105.66,105.66
2019-08-11 06:20:00,105.66,105.66,105.66,105.66
2019-08-11 06:15:00,105.66,105.66,105.66,105.66
2019-08-11 06:10:00,105.66,105.66,105.66,105.66
2019-08-11 06:05:00,105.66,105.66,105.66,105.66
2019-08-11 06:00:00,105.66,105.66,105.66,105.66
2019-08-11 05:55:00,105.66,105.66,105.66,105.66
2019-08-11 05:50:00,105.66,105.66,105.66,105.66
2019-08-11 05:45:00,105.66,105.66,105.66,105.66
2019-08-11 05:40:00,105.66,105.66,105.66,105.66
2019-08-11 05:35:00,105.66,105.66,105.66,105.66
2019-08-11 05:30:00,105.66,105.66,105.66,105.66
2019-08-11 05:25:00,105.66,105.66,105.66,105.66
2019-08-11 05:20:00,105.66,105.66,105.66,105.66
2019-08-11 05:15:00,105.66,105.66,105.66,105.66
2019-08-11 05:10:00,105.66,105.66,105.66,105.66
2019-08-11 05:05:00,105.66,105.66,105.66,105.66
2019-08-11 05:00:00,105.66,105.66,105.66,105.66
2019-08-11 04:55:00,105.66,105.66,105.66,105.66
2019-08-11 04:50:00,105.66,105.66,105.66,105.66
2019-08-11 04:45:00,105.66,105.66,105.66,105.66
2019-08-11 04:40:00,105.66,105.66,105.66,105.66
2019-08-11 04:35:00,105.66,105.66,105.66,105.66
2019-08-11 04:30:00,105.66,105.66,105.66,105.66
2019-08-11 04:25:00,105.66,105.66,105.66,105.66
2019-08-11 04:20:00,105.66,105.66,105.66,105.66
2019-08-11 04:15:00,105.66,105.66,105.66,105.66
2019-08-11 04:10:00,105.66,105.66,105.66,105.66
2019-08-11 04:05:00,105.66,105.66,105.66,105.66
2019-08-11 04:00:00,105.66,105.66,105.66,105.66
2019-08-11 03:55:00,105.66,105.66,105.66,105.66
2019-08-11 03:50:00,105.66,105.66,105.66,105.66
2019-08-11 03:45:00,105.66,105.66,105.66,105.66
2019-08-11 03:40:00,105.66,105.66,105.66,105.66
2019-08-11 03:35:00,105.66,105.66,105.66,105.66
2019-08-11 03:30:00,105.66,105.66,105.66,105.66
2019-08-11 03:25:00,105.66,105.66,105.66,105.66
2019-08-11 03:20:00,105.66,105.66,105.66,105.66
2019-08-11 03:15:00,105.66,105.66,105.66,105.66
2019-08-11 03:10:00,105.66,105.66,105.66,105.66
2019-08-11 03:05:00,105.66,105.66,105.66,105.66
2019-08-11 03:00:00,105.66,105.66,105.66,105.66
2019-08-11 02:55:00,105.66,105.66,105.66,105.66
2019-08-11 02:50:00,105.66,105.66,105.66,105.66
2019-08-11 02:45:00,105.66,105.66,105.66,105.66
2019-08-11 02:40:00,105.66,105.66,105.66,105.66
2019-08-11 02:35:00,105.66,105.66,105.66,105.66
2019-08-11 02:30:00,105.66,105.66,105.66,105.66
2019-08-11 02:25:00,105.66,105.66,105.66,105.66
2019-08-11 02:20:00,105.66,105.66,105.66,105.66
2019-08-11 02:15:00,105.66,105.66,105.66,105.66
2019-08-11 02:10:00,105.66,105.66,105.66,105.66
2019-08-11 02:05:00,105.66,105.66,105.66,105.66
2019-08-11 02:00:00,105.66,105.66,105.66,105.66
2019-08-11 01:55:00,105.66,105.66,105.66,105.66
2019-08-11 01:50:00,105.66,105.66,105.66,105.66
2019-08-11 01:45:00,105.66,105.66,105.66,105.66
2019-08-11 01:40:00,105.66,105.66,105.66,105.66
2019-08-11 01:35:00,105.66,105.66,105.66,105.66
2019-08-11 01:30:00,105.66,105.66,105.66,105.66
2019-08-11 01:25:00,105.66,105.66,105.66,105.66
2019-08-11 01:20:00,105.66,105.66,105.66,105.66
2019-08-11 01:15:00,105.66,105.66,105.66,105.66
2019-08-11 01:10:00,105.66,105.66,105.66,105.66
2019-08-11 01:05:00,105.66,105.66,105.66,105.66
2019-08-11 01:00:00,105.66,105.66,105.66,105.66
2019-08-11 00:55:00,105.66,105.66,105.66,105.66
2019-08-11 00:50:00,105.66,105.66,105.66,105.66
2019-08-11 00:45:00,105.66,105.66,105.66,105.66
2019-08-11 00:40:00,105.66,105.66,105.66,105.66
2019-08-11 00:35:00,105.66,105.66,105.66,105.66
2019-08-11 00:30:00,105.66,105.66,105.66,105.66
2019-08-11 00:25:00,105.66,105.66,105.66,105.66
2019-08-11 00:20:00,105.66,105.66,105.66,105.66
2019-08-11 00:15:00,105.66,105.66,105.66,105.66
2019-08-11 00:10:00,105.66,105.66,105.66,105.66
2019-08-11 00:05:00,105.66,105.66,105.66,105.66
2019-08-11 00:00:00,105.66,105.66,105.66,105.66
2019-08-10 23:55:00,105.66,105.66,105.66,105.66
2019-08-10 23:50:00,105.66,105.66,105.66,105.66
2019-08-10 23:45:00,105.66,105.66,105.66,105.66
2019-08-10 23:40:00,105.66,105.66,105.66,105.66
2019-08-10 23:35:00,105.66,105.66,105.66,105.66
2019-08-10 23:30:00,105.66,105.66,105.66,105.66
2019-08-10 23:25:00,105.66,105.66,105.66,105.66
2019-08-10 23:20:00,105.66,105.66,105.66,105.66
2019-08-10 23:15:00,105.66,105.66,105.66,105.66
2019-08-10 23:10:00,105.66,105.66,105.66,105.66
2019-08-10 23:05:00,105.66,105.66,105.66,105.66
2019-08-10 23:00:00,105.66,105.66,105.66,105.66
2019-08-10 22:55:00,105.66,105.66,105.66,105.66
2019-08-10 22:50:00,105.66,105.66,105.66,105.66
2019-08-10 22:45:00,105.66,105.66,105.66,105.66
2019-08-10 22:40:00,105.66,105.66,105.66,105.66
2019-08-10 22:35:00,105.66,105.66,105.66,105.66
2019-08-10 22:30:00,105.66,105.66,105.66,105.66
2019-08-10 22:25:00,105.66,105.66,105.66,105.66
2019-08-10 22:20:00,105.66,105.66,105.66,105.66
2019-08-10 22:15:00,105.66,105.66,105.66,105.66
2019-08-10 22:10:00,105.66,105.66,105.66,105.66
2019-08-10 22:05:00,105.66,105.66,105.66,105.66
2019-08-10 22:00:00,105.66,105.66,105.66,105.66
2019-08-10 21:55:00,105.66,105.66,105.66,105.66
