timestamp,next_open,open,high,low,close
2019-08-07 09:15:00,106.239,106.275,106.28,106.21,106.239
2019-08-07 09:20:00,106.222,106.239,106.252,106.19,106.221
2019-08-07 09:25:00,106.253,106.222,106.261,106.19,106.253
2019-08-07 09:30:00,106.223,106.253,106.256,106.19,106.223
2019-08-07 09:35:00,106.23,106.223,106.239,106.19,106.228
2019-08-07 09:40:00,106.245,106.23,106.271,106.19,106.241
2019-08-07 09:45:00,106.274,106.245,106.288,106.22,106.269
2019-08-07 09:50:00,106.264,106.274,106.279,106.23,106.266
2019-08-07 09:55:00,106.266,106.264,106.287,106.24,106.265
2019-08-07 10:00:00,106.263,106.266,106.287,106.23,106.257
2019-08-07 10:05:00,106.274,106.263,106.274,106.23,106.273
2019-08-07 10:10:00,106.262,106.274,106.274,106.23,106.259
2019-08-07 10:15:00,106.265,106.262,106.281,106.23,106.272
2019-08-07 10:20:00,106.254,106.265,106.282,106.23,106.254
2019-08-07 10:25:00,106.267,106.254,106.276,106.22,106.274
2019-08-07 10:30:00,106.265,106.267,106.285,106.24,106.273
2019-08-07 10:35:00,106.268,106.265,106.285,106.24,106.267
2019-08-07 10:40:00,106.253,106.268,106.273,106.23,106.252
2019-08-07 10:45:00,106.274,106.253,106.275,106.22,106.274
2019-08-07 10:50:00,106.222,106.274,106.279,106.19,106.222
2019-08-07 10:55:00,106.21,106.222,106.25,106.18,106.21
2019-08-07 11:00:00,106.215,106.21,106.242,106.17,106.216
2019-08-07 11:05:00,106.223,106.215,106.232,106.17,106.222
2019-08-07 11:10:00,106.203,106.223,106.232,106.17,106.203
2019-08-07 11:15:00,106.179,106.203,106.22,106.15,106.18
2019-08-07 11:20:00,106.123,106.179,106.183,106.08,106.121
2019-08-07 11:25:00,106.138,106.123,106.143,106.08,106.137
2019-08-07 11:30:00,106.097,106.138,106.146,106.05,106.097
2019-08-07 11:35:00,106.043,106.097,106.105,106.03,106.041
2019-08-07 11:40:00,106.036,106.043,106.065,106,106.037
2019-08-07 11:45:00,105.993,106.036,106.04,105.93,105.993
2019-08-07 11:50:00,105.948,105.993,106.025,105.94,105.95
2019-08-07 11:55:00,105.878,105.948,105.974,105.83,105.878
2019-08-07 12:00:00,105.824,105.878,105.882,105.8,105.823
2019-08-07 12:05:00,105.743,105.824,105.842,105.7,105.746
2019-08-07 12:10:00,105.771,105.743,105.843,105.71,105.77
2019-08-07 12:15:00,105.874,105.771,105.885,105.75,105.873
2019-08-07 12:20:00,105.9,105.874,105.925,105.84,105.9
2019-08-07 12:25:00,106.068,105.9,106.072,105.87,106.07
2019-08-07 12:30:00,105.98,106.068,106.103,105.95,105.98
2019-08-07 12:35:00,105.966,105.98,106.016,105.93,105.965
2019-08-07 12:40:00,105.95,105.966,106.01,105.89,105.959
2019-08-07 12:45:00,105.961,105.95,106.044,105.93,105.961
2019-08-07 12:50:00,105.908,105.961,105.963,105.85,105.908
2019-08-07 12:55:00,105.825,105.908,105.916,105.78,105.825
2019-08-07 13:00:00,105.844,105.825,105.865,105.77,105.844
2019-08-07 13:05:00,105.766,105.844,105.846,105.73,105.766
2019-08-07 13:10:00,105.755,105.766,105.801,105.73,105.756
2019-08-07 13:15:00,105.794,105.755,105.826,105.72,105.794
2019-08-07 13:20:00,105.755,105.794,105.818,105.71,105.755
2019-08-07 13:25:00,105.705,105.755,105.758,105.63,105.707
2019-08-07 13:30:00,105.708,105.705,105.744,105.63,105.706
2019-08-07 13:35:00,105.824,105.708,105.885,105.66,105.825
2019-08-07 13:40:00,105.683,105.824,105.828,105.65,105.682
2019-08-07 13:45:00,105.68,105.683,105.709,105.56,105.68
2019-08-07 13:50:00,105.62,105.68,105.713,105.58,105.616
2019-08-07 13:55:00,105.69,105.62,105.697,105.58,105.691
2019-08-07 14:00:00,105.78,105.69,105.796,105.6,105.779
2019-08-07 14:05:00,105.722,105.78,105.799,105.69,105.723
2019-08-07 14:10:00,105.849,105.722,105.937,105.7,105.85
2019-08-07 14:15:00,105.811,105.849,105.888,105.8,105.812
2019-08-07 14:20:00,105.759,105.811,105.822,105.73,105.759
2019-08-07 14:25:00,105.787,105.759,105.81,105.72,105.787
2019-08-07 14:30:00,105.828,105.787,105.882,105.76,105.828
2019-08-07 14:35:00,105.826,105.828,105.847,105.77,105.824
2019-08-07 14:40:00,105.838,105.826,105.847,105.77,105.83
2019-08-07 14:45:00,105.875,105.838,105.913,105.76,105.874
2019-08-07 14:50:00,105.848,105.875,105.948,105.81,105.848
2019-08-07 14:55:00,105.757,105.848,105.852,105.73,105.759
2019-08-07 15:00:00,105.774,105.757,105.786,105.71,105.774
2019-08-07 15:05:00,105.819,105.774,105.824,105.71,105.82
2019-08-07 15:10:00,105.8,105.819,105.846,105.76,105.802
2019-08-07 15:15:00,105.747,105.8,105.819,105.73,105.746
2019-08-07 15:20:00,105.683,105.747,105.792,105.65,105.683
2019-08-07 15:25:00,105.695,105.683,105.751,105.66,105.697
2019-08-07 15:30:00,105.713,105.695,105.732,105.63,105.713
2019-08-07 15:35:00,105.678,105.713,105.72,105.63,105.677
2019-08-07 15:40:00,105.6,105.678,105.689,105.54,105.6
2019-08-07 15:45:00,105.629,105.6,105.667,105.57,105.63
2019-08-07 15:50:00,105.613,105.629,105.652,105.57,105.613
2019-08-07 15:55:00,105.626,105.613,105.685,105.57,105.625
2019-08-07 16:00:00,105.609,105.626,105.653,105.58,105.61
2019-08-07 16:05:00,105.61,105.609,105.621,105.56,105.61
2019-08-07 16:10:00,105.637,105.61,105.653,105.57,105.638
2019-08-07 16:15:00,105.578,105.637,105.645,105.54,105.58
2019-08-07 16:20:00,105.532,105.578,105.587,105.49,105.53
2019-08-07 16:25:00,105.699,105.532,105.752,105.49,105.697
2019-08-07 16:30:00,105.664,105.699,105.761,105.61,105.662
2019-08-07 16:35:00,105.687,105.664,105.697,105.62,105.689
2019-08-07 16:40:00,105.732,105.687,105.754,105.64,105.732
2019-08-07 16:45:00,105.723,105.732,105.755,105.68,105.721
2019-08-07 16:50:00,105.795,105.723,105.812,105.7,105.792
2019-08-07 16:55:00,105.815,105.795,105.824,105.75,105.815
2019-08-07 17:00:00,105.864,105.815,105.883,105.76,105.865
2019-08-07 17:05:00,105.896,105.864,105.904,105.79,105.89
2019-08-07 17:10:00,105.831,105.896,105.918,105.81,105.834
2019-08-07 17:15:00,105.84,105.831,105.85,105.78,105.843
2019-08-07 17:20:00,105.812,105.84,105.844,105.77,105.812
2019-08-07 17:25:00,105.813,105.812,105.838,105.77,105.81
2019-08-07 17:30:00,105.894,105.813,105.926,105.78,105.89
2019-08-07 17:35:00,105.982,105.894,105.993,105.86,105.982
2019-08-07 17:40:00,106.033,105.982,106.07,105.95,106.032
2019-08-07 17:45:00,106.035,106.033,106.075,105.99,106.036
2019-08-07 17:50:00,106.071,106.035,106.076,105.99,106.071
2019-08-07 17:55:00,106.003,106.071,106.073,105.96,106
2019-08-07 18:00:00,106.003,106.003,106.038,105.95,106.003
2019-08-07 18:05:00,106.187,106.003,106.19,105.998,106.187
2019-08-07 18:10:00,106.126,106.187,106.205,106.09,106.124
2019-08-07 18:15:00,105.991,106.126,106.128,105.97,105.992
2019-08-07 18:20:00,105.942,105.991,106.038,105.91,105.943
2019-08-07 18:25:00,106.016,105.942,106.017,105.9,106.016
2019-08-07 18:30:00,105.993,106.016,106.028,105.95,105.99
2019-08-07 18:35:00,105.955,105.993,106.022,105.91,105.953
2019-08-07 18:40:00,106.09,105.955,106.109,105.92,106.09
2019-08-07 18:45:00,106.05,106.09,106.127,106.03,106.051
2019-08-07 18:50:00,106.069,106.05,106.102,106.02,106.06
2019-08-07 18:55:00,106.108,106.069,106.148,106.02,106.109
2019-08-07 19:00:00,106.061,106.108,106.128,106,106.061
2019-08-07 19:05:00,106.115,106.061,106.147,106.04,106.115
2019-08-07 19:10:00,106.095,106.115,106.124,106.07,106.098
2019-08-07 19:15:00,106.112,106.095,106.123,106.05,106.11
2019-08-07 19:20:00,106.1,106.112,106.122,106.05,106.104
2019-08-07 19:25:00,106.118,106.1,106.12,106.05,106.11
2019-08-07 19:30:00,106.121,106.118,106.137,106.05,106.121
2019-08-07 19:35:00,106.222,106.121,106.264,106.06,106.221
2019-08-07 19:40:00,106.185,106.222,106.226,106.14,106.185
2019-08-07 19:45:00,106.184,106.185,106.21,106.13,106.182
2019-08-07 19:50:00,106.209,106.184,106.213,106.12,106.2
2019-08-07 19:55:00,106.22,106.209,106.258,106.18,106.228
2019-08-07 20:00:00,106.213,106.22,106.259,106.16,106.216
2019-08-07 20:05:00,106.2,106.213,106.241,106.17,106.202
2019-08-07 20:10:00,106.192,106.2,106.221,106.17,106.193
2019-08-07 20:15:00,106.2,106.192,106.213,106.16,106.2
2019-08-07 20:20:00,106.239,106.2,106.245,106.15,106.24
2019-08-07 20:25:00,106.217,106.239,106.252,106.18,106.215
2019-08-07 20:30:00,106.197,106.217,106.22,106.16,106.198
2019-08-07 20:35:00,106.197,106.197,106.231,106.16,106.19
2019-08-07 20:40:00,106.226,106.197,106.23,106.16,106.226
2019-08-07 20:45:00,106.224,106.226,106.228,106.16,106.218
2019-08-07 20:50:00,106.246,106.224,106.253,106.19,106.246
2019-08-07 20:55:00,106.267,106.246,106.274,106.22,106.267
2019-08-07 21:00:00,106.259,106.267,106.272,106.195,106.26
2019-08-07 21:05:00,106.245,106.259,106.269,106.22,106.245
2019-08-07 21:10:00,106.241,106.245,106.25,106.23,106.241
2019-08-07 21:15:00,106.239,106.241,106.25,106.22,106.238
2019-08-07 21:20:00,106.24,106.239,106.25,106.21,106.242
2019-08-07 21:25:00,106.238,106.24,106.271,106.22,106.238
2019-08-07 21:30:00,106.221,106.238,106.254,106.2,106.226
2019-08-07 21:35:00,106.215,106.221,106.23,106.19,106.216
2019-08-07 21:40:00,106.207,106.215,106.225,106.17,106.202
2019-08-07 21:45:00,106.197,106.207,106.22,106.19,106.201
2019-08-07 21:50:00,106.198,106.197,106.206,106.17,106.198
2019-08-07 21:55:00,106.216,106.198,106.235,106.18,106.216
2019-08-07 22:00:00,106.169,106.216,106.232,106.14,106.169
2019-08-07 22:05:00,106.125,106.169,106.178,106.09,106.125
2019-08-07 22:10:00,106.094,106.125,106.141,106.06,106.094
2019-08-07 22:15:00,106.127,106.094,106.13,106.07,106.121
2019-08-07 22:20:00,106.128,106.127,106.134,106.09,106.126
2019-08-07 22:25:00,106.14,106.128,106.155,106.1,106.132
2019-08-07 22:30:00,106.09,106.14,106.14,106.07,106.086
2019-08-07 22:35:00,106.078,106.09,106.11,106.05,106.073
2019-08-07 22:40:00,106.087,106.078,106.11,106.05,106.085
2019-08-07 22:45:00,106.108,106.087,106.116,106.05,106.1
2019-08-07 22:50:00,106.122,106.108,106.122,106.08,106.114
2019-08-07 22:55:00,106.12,106.122,106.134,106.08,106.11
2019-08-07 23:00:00,106.161,106.12,106.185,106.1,106.167
2019-08-07 23:05:00,106.205,106.161,106.217,106.15,106.2
2019-08-07 23:10:00,106.195,106.205,106.233,106.16,106.19
2019-08-07 23:15:00,106.178,106.195,106.196,106.12,106.182
2019-08-07 23:20:00,106.178,106.178,106.195,106.14,106.184
2019-08-07 23:25:00,106.174,106.178,106.193,106.13,106.174
2019-08-07 23:30:00,106.109,106.174,106.175,106.08,106.116
2019-08-07 23:35:00,106.104,106.109,106.133,106.07,106.104
2019-08-07 23:40:00,106.092,106.104,106.12,106.05,106.094
2019-08-07 23:45:00,106.112,106.092,106.116,106.05,106.112
2019-08-07 23:50:00,106.128,106.112,106.134,106.07,106.132
2019-08-07 23:55:00,106.11,106.128,106.145,106.08,106.112
2019-08-08 00:00:00,106.109,106.11,106.135,106.03,106.111
2019-08-08 00:05:00,106.119,106.109,106.149,106.08,106.12
2019-08-08 00:10:00,106.086,106.119,106.13,106.06,106.07
2019-08-08 00:15:00,106.078,106.086,106.089,106.03,106.078
2019-08-08 00:20:00,106.084,106.078,106.104,106.04,106.083
2019-08-08 00:25:00,106.068,106.084,106.087,106.04,106.069
2019-08-08 00:30:00,106.087,106.068,106.101,106.03,106.09
2019-08-08 00:35:00,106.09,106.087,106.099,106.04,106.098
2019-08-08 00:40:00,106.098,106.09,106.131,106.05,106.098
2019-08-08 00:45:00,106.02,106.098,106.115,106,106.025
2019-08-08 00:50:00,106.057,106.02,106.063,105.97,106.056
2019-08-08 00:55:00,106.026,106.057,106.077,106,106.022
2019-08-08 01:00:00,106.017,106.026,106.041,105.98,106.018
2019-08-08 01:05:00,106.054,106.017,106.064,105.97,106.061
2019-08-08 01:10:00,106.013,106.054,106.066,105.97,106.014
2019-08-08 01:15:00,106.142,106.013,106.275,106,106.142
2019-08-08 01:20:00,106.198,106.142,106.301,106.1,106.197
2019-08-08 01:25:00,106.119,106.198,106.203,106.06,106.12
2019-08-08 01:30:00,106.205,106.119,106.226,106.09,106.203
2019-08-08 01:35:00,106.185,106.205,106.226,106.13,106.189
2019-08-08 01:40:00,106.146,106.185,106.194,106.11,106.145
2019-08-08 01:45:00,106.177,106.146,106.213,106.12,106.175
2019-08-08 01:50:00,106.191,106.177,106.217,106.15,106.19
2019-08-08 01:55:00,106.295,106.191,106.296,106.15,106.294
2019-08-08 02:00:00,106.22,106.295,106.303,106.19,106.226
2019-08-08 02:05:00,106.2,106.22,106.233,106.15,106.198
2019-08-08 02:10:00,106.176,106.2,106.226,106.14,106.176
2019-08-08 02:15:00,106.159,106.176,106.204,106.14,106.16
2019-08-08 02:20:00,106.206,106.159,106.227,106.12,106.206
2019-08-08 02:25:00,106.228,106.206,106.233,106.17,106.228
2019-08-08 02:30:00,106.184,106.228,106.228,106.15,106.183
2019-08-08 02:35:00,106.179,106.184,106.206,106.14,106.179
2019-08-08 02:40:00,106.169,106.179,106.189,106.13,106.17
2019-08-08 02:45:00,106.15,106.169,106.187,106.12,106.149
2019-08-08 02:50:00,106.15,106.15,106.16,106.09,106.155
2019-08-08 02:55:00,106.143,106.15,106.17,106.11,106.146
2019-08-08 03:00:00,106.212,106.143,106.22,106.11,106.211
2019-08-08 03:05:00,106.232,106.212,106.257,106.16,106.233
2019-08-08 03:10:00,106.229,106.232,106.249,106.19,106.232
2019-08-08 03:15:00,106.199,106.229,106.246,106.16,106.19
2019-08-08 03:20:00,106.196,106.199,106.211,106.16,106.196
2019-08-08 03:25:00,106.204,106.196,106.216,106.17,106.203
2019-08-08 03:30:00,106.193,106.204,106.214,106.16,106.192
2019-08-08 03:35:00,106.22,106.193,106.233,106.17,106.23
2019-08-08 03:40:00,106.24,106.22,106.263,106.19,106.253
2019-08-08 03:45:00,106.247,106.24,106.259,106.2,106.243
2019-08-08 03:50:00,106.224,106.247,106.25,106.19,106.224
2019-08-08 03:55:00,106.237,106.224,106.243,106.2,106.237
2019-08-08 04:00:00,106.209,106.237,106.24,106.17,106.209
2019-08-08 04:05:00,106.199,106.209,106.222,106.16,106.199
2019-08-08 04:10:00,106.21,106.199,106.223,106.16,106.215
2019-08-08 04:15:00,106.193,106.21,106.223,106.17,106.196
2019-08-08 04:20:00,106.18,106.193,106.212,106.16,106.194
2019-08-08 04:25:00,106.175,106.18,106.221,106.16,106.178
2019-08-08 04:30:00,106.19,106.175,106.203,106.15,106.19
2019-08-08 04:35:00,106.189,106.19,106.195,106.15,106.189
2019-08-08 04:40:00,106.151,106.189,106.19,106.12,106.149
2019-08-08 04:45:00,106.165,106.151,106.173,106.13,106.165
2019-08-08 04:50:00,106.15,106.165,106.165,106.11,106.152
2019-08-08 04:55:00,106.153,106.15,106.164,106.12,106.152
2019-08-08 05:00:00,106.15,106.153,106.181,106.12,106.154
2019-08-08 05:05:00,106.14,106.15,106.16,106.11,106.144
2019-08-08 05:10:00,106.16,106.14,106.169,106.11,106.161
2019-08-08 05:15:00,106.161,106.16,106.172,106.13,106.162
2019-08-08 05:20:00,106.163,106.161,106.165,106.11,106.163
2019-08-08 05:25:00,106.175,106.163,106.183,106.13,106.175
2019-08-08 05:30:00,106.159,106.175,106.176,106.13,106.159
2019-08-08 05:35:00,106.15,106.159,106.173,106.12,106.153
2019-08-08 05:40:00,106.137,106.15,106.16,106.1,106.14
2019-08-08 05:45:00,106.135,106.137,106.156,106.1,106.135
2019-08-08 05:50:00,106.109,106.135,106.143,106.08,106.109
2019-08-08 05:55:00,106.131,106.109,106.133,106.08,106.131
2019-08-08 06:00:00,106.109,106.131,106.142,106.07,106.107
2019-08-08 06:05:00,106.042,106.109,106.119,106.02,106.042
2019-08-08 06:10:00,106.068,106.042,106.078,105.99,106.067
2019-08-08 06:15:00,106.094,106.068,106.098,106.03,106.094
2019-08-08 06:20:00,106.13,106.094,106.144,106.05,106.13
2019-08-08 06:25:00,106.155,106.13,106.16,106.08,106.154
2019-08-08 06:30:00,106.111,106.155,106.157,106.08,106.113
2019-08-08 06:35:00,106.122,106.111,106.122,106.06,106.121
2019-08-08 06:40:00,106.164,106.122,106.166,106.09,106.164
2019-08-08 06:45:00,106.152,106.164,106.185,106.12,106.152
2019-08-08 06:50:00,106.145,106.152,106.162,106.09,106.143
2019-08-08 06:55:00,106.159,106.145,106.162,106.11,106.15
2019-08-08 07:00:00,106.184,106.159,106.2,106.11,106.18
2019-08-08 07:05:00,106.138,106.184,106.193,106.1,106.139
2019-08-08 07:10:00,106.144,106.138,106.151,106.1,106.144
2019-08-08 07:15:00,106.113,106.144,106.144,106.08,106.113
2019-08-08 07:20:00,106.099,106.113,106.123,106.07,106.099
2019-08-08 07:25:00,106.128,106.099,106.131,106.06,106.128
2019-08-08 07:30:00,106.156,106.128,106.16,106.08,106.154
2019-08-08 07:35:00,106.149,106.156,106.168,106.1,106.149
2019-08-08 07:40:00,106.131,106.149,106.161,106.1,106.132
2019-08-08 07:45:00,106.111,106.131,106.146,106.08,106.109
2019-08-08 07:50:00,106.096,106.111,106.115,106.06,106.094
2019-08-08 07:55:00,106.103,106.096,106.103,106.03,106.103
2019-08-08 08:00:00,106.07,106.103,106.107,106.04,106.079
2019-08-08 08:05:00,106.057,106.07,106.085,106.03,106.057
2019-08-08 08:10:00,106.044,106.057,106.063,106.01,106.04
2019-08-08 08:15:00,106.056,106.044,106.057,106,106.056
2019-08-08 08:20:00,106.067,106.056,106.073,106.02,106.067
2019-08-08 08:25:00,106.083,106.067,106.091,106.02,106.083
2019-08-08 08:30:00,106.098,106.083,106.106,106.05,106.098
2019-08-08 08:35:00,106.077,106.098,106.11,106.04,106.077
2019-08-08 08:40:00,106.054,106.077,106.083,106.02,106.054
2019-08-08 08:45:00,106.073,106.054,106.095,106.03,106.073
2019-08-08 08:50:00,106.1,106.073,106.105,106.05,106.104
2019-08-08 08:55:00,106.125,106.1,106.13,106.07,106.124
2019-08-08 09:00:00,106.105,106.125,106.136,106.07,106.105
2019-08-08 09:05:00,106.099,106.105,106.126,106.07,106.099
2019-08-08 09:10:00,106.091,106.099,106.101,106.04,106.092
2019-08-08 09:15:00,106.148,106.091,106.148,106.06,106.148
2019-08-08 09:20:00,106.121,106.148,106.15,106.09,106.119
2019-08-08 09:25:00,106.105,106.121,106.128,106.06,106.107
2019-08-08 09:30:00,106.114,106.105,106.127,106.07,106.114
2019-08-08 09:35:00,106.117,106.114,106.122,106.07,106.118
2019-08-08 09:40:00,106.105,106.117,106.126,106.07,106.105
2019-08-08 09:45:00,106.133,106.105,106.139,106.07,106.133
2019-08-08 09:50:00,106.108,106.133,106.135,106.08,106.107
2019-08-08 09:55:00,106.11,106.108,106.117,106.06,106.107
2019-08-08 10:00:00,106.113,106.11,106.131,106.07,106.113
2019-08-08 10:05:00,106.117,106.113,106.137,106.08,106.117
2019-08-08 10:10:00,106.106,106.117,106.12,106.07,106.106
2019-08-08 10:15:00,106.105,106.106,106.125,106.07,106.105
2019-08-08 10:20:00,106.085,106.105,106.114,106.06,106.087
2019-08-08 10:25:00,106.091,106.085,106.1,106.04,106.088
2019-08-08 10:30:00,106.084,106.091,106.102,106.05,106.085
2019-08-08 10:35:00,106.091,106.084,106.1,106.04,106.091
2019-08-08 10:40:00,106.095,106.091,106.096,106.05,106.096
2019-08-08 10:45:00,106.07,106.095,106.11,106.06,106.09
